id,exp_id,smiles,original_smiles
13126177,1,O=C(OC[*:2])C1CC1,[H]c1c([H])c(-c2noc(C([H])([H])OC(=O)C3([H])C([H])([H])C3([H])[H])n2)c([H])c(OC([H])([H])[H])c1OC([H])([H])[H]
3047930,1,COc1ccc(S(=O)(=O)N(C)CC[*:2])cc1,[H]c1c([H])c(OC([H])([H])c2nc(C([H])([H])C([H])([H])N(C([H])([H])[H])S(=O)(=O)c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])no2)c([H])c([H])c1OC([H])([H])[H]
3597914,1,COC(=O)CS[*:2],[H]c1c(SC([H])([H])C(=O)OC([H])([H])[H])nnc(-c2c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2[H])c1[H]
12562106,1,c1ccc(Cc2ccccc2OC[*:2])cc1,[H]c1c([H])c([H])c(C([H])([H])c2c([H])c([H])c([H])c([H])c2OC([H])([H])C(=O)N([H])c2nc3c([H])c([H])c(S(=O)(=O)C([H])([H])[H])c([H])c3s2)c([H])c1[H]
12314826,1,Clc1ccc(CC[*:2])cc1,[H]c1c([H])c(C([H])([H])C([H])([H])C(=O)N2C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])c2c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2[H])c([H])c([H])c1Cl
12374974,1,Cc1ccc(N[*:2])cc1S(=O)(=O)N1CCCCCC1,[H]C([H])=C([H])C([H])([H])n1c(SC([H])([H])C(=O)N([H])c2c([H])c([H])c(C([H])([H])[H])c(S(=O)(=O)N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c2[H])nnc1C([H])([H])[H]
12388897,1,COc1ccc(F)cc1[*:2],[H]c1c([H])c([H])c(C([H])([H])n2c(SC([H])([H])C(=O)c3c([H])c(F)c([H])c([H])c3OC([H])([H])[H])nnc2C2([H])C([H])([H])C2([H])[H])c([H])c1[H]
8915596,1,N#CC1([*:2])CCOCC1,[H]c1nc(N([H])C(=O)C2(C#N)C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])sc1C([H])([H])c1c([H])c([H])c([H])c([H])c1F
8925101,1,CC1([*:2])CCOCC1,[H]c1nc(N([H])C(=O)C2(C([H])([H])[H])C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])sc1C([H])([H])c1c([H])c([H])c([H])c(Cl)c1[H]
12018040,1,O=S(=O)(c1cccc(N[*:2])c1)N1CCCC1,[H]c1oc(C([H])([H])[H])c(-c2nnc(SC([H])([H])C(=O)N([H])c3c([H])c([H])c([H])c(S(=O)(=O)N4C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c3[H])n2C([H])([H])C([H])([H])[H])c1[H]
3078619,1,CCc1ccccc1[*:2],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c(OC([H])([H])C(=O)N([H])c2nn3c(-c4c([H])c([H])c([H])c(C([H])([H])[H])c4[H])nnc3s2)c1[H]
14109305,1,Nc1nnc(N2CCCCC2)n1[*:2],[H]c1c([H])c(C(=O)n2c(N([H])[H])nnc2N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(OC([H])([H])C([H])([H])[H])c1OC([H])([H])[H]
11968172,1,NC(=O)c1ccccc1N[*:2],[H]c1c([H])c([H])c(C([H])([H])[H])c(SC([H])([H])C(=O)OC([H])([H])C(=O)N([H])c2c([H])c([H])c([H])c([H])c2C(=O)N([H])[H])c1[H]
12805598,1,C[C@H]1CCCCN1C[*:2],[H]N([H])C(=O)c1c(N([H])C(=O)C([H])([H])[N@+]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])[H])sc2c1C([H])([H])C([H])([H])C([H])([H])C2([H])[H]
13394345,1,CN([C@H]1CC[C@@H](C)CC1)[*:2],[H]Sc1nnc(C([H])([H])C([H])([H])C([H])([H])[H])n1C([H])([H])C(=O)N(C([H])([H])[H])[C@]1([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C1([H])[H]
13396978,1,C#CCNC(=O)CO[*:2],[H]C#CC([H])([H])N([H])C(=O)C([H])([H])OC(=O)C([H])([H])Sc1nc(C([H])([H])[H])c([H])c(C([H])([H])[H])n1
11647725,1,O=C(Nc1ccccc1)N[*:2],[H]Oc1c([H])c([H])c(C([H])([H])c2nnc3sc(N([H])C(=O)N([H])c4c([H])c([H])c([H])c([H])c4[H])nn23)c([H])c1[H]
871724,1,C(=C\[*:2])\c1ccc2c(c1)OCO2,[H]/C(C(=O)N([H])c1nc2c([H])c([H])c(OC([H])([H])C([H])([H])[H])c([H])c2s1)=C(\[H])c1c([H])c([H])c2c(c1[H])OC([H])([H])O2
13803554,1,Cc1cccc(C)c1O[*:2],[H]c1c([H])c(C([H])([H])[H])c(OC(=O)C([H])([H])C([H])([H])c2nc(-c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])no2)c(C([H])([H])[H])c1[H]
14389552,1,COCc1csc(N[*:2])n1,[H]OC([H])([H])C([H])([H])[C@]([H])(N([H])C(=O)N([H])c1nc(C([H])([H])OC([H])([H])[H])c([H])s1)C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
14207427,1,COCC[C@H](N[*:2])C(=O)O,[H]c1c(C([H])([H])[H])nc(SC([H])([H])C(=O)N([H])[C@]([H])(C(=O)[O-])C([H])([H])C([H])([H])OC([H])([H])[H])nc1C([H])([H])[H]
3714953,1,O=C(C[*:2])NCCc1nccs1,[H]c1nc(C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[C@]2([H])C(=O)N(C([H])([H])c3c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c3[H])C(=O)N2[H])sc1[H]
2878855,1,CC(=O)NCCN[*:2],[H]N(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])c1nc2sc3c(c2c(=O)n1[H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])C3([H])[H]
13419847,1,Clc1ccc(OCCN[*:2])cc1,[H]c1c([H])c(OC([H])([H])C([H])([H])N([H])C(=O)C([H])([H])Sc2nnc(C3([H])C([H])([H])C3([H])[H])n2C([H])([H])C([H])([H])[H])c([H])c([H])c1Cl
3598779,1,CSc1ncccc1[*:2],[H]O[C@@]([H])(c1c([H])c([H])c2c(c1[H])OC([H])([H])O2)C([H])([H])C([H])([H])N([H])C(=O)c1c(SC([H])([H])[H])nc([H])c([H])c1[H]
12008732,1,NC(=O)[C@H]1CCCN([*:2])C1,[H]c1c([H])c([H])c(-c2nnc(SC([H])([H])C(=O)N3C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C(=O)N([H])[H])C3([H])[H])n2C([H])([H])[H])c([H])c1[H]
12883307,1,Cc1ccc(N[*:2])nc1,[H]c1nc(N([H])C(=O)C([H])([H])Sc2c([H])c([H])c([H])c([H])c2C([H])([H])[H])c([H])c([H])c1C([H])([H])[H]
311134,1,O=C(Cc1ccccc1)NN[*:2],[H]c1oc(C([H])([H])n2c(SC([H])([H])C(=O)N([H])N([H])C(=O)C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])nc3c([H])c([H])c([H])c([H])c3c2=O)c([H])c1[H]
1367972,1,Cc1ccc(C)c(OC[*:2])c1,[H]c1c([H])c(-c2noc(C([H])([H])N([H])C(=O)C([H])([H])Oc3c([H])c(C([H])([H])[H])c([H])c([H])c3C([H])([H])[H])n2)c([H])c([H])c1OC([H])([H])[H]
6078214,1,O=C(OC[*:2])c1cccs1,[H]c1sc(C(=O)OC([H])([H])C(=O)N([H])C([H])([H])C([H])([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])c1[H]
12429839,1,O=C(CO[*:2])N1CCCCC1,[H]c1sc(-c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])nc1C([H])([H])C(=O)OC([H])([H])C(=O)N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
12594024,1,O=C1[C@H]2CC=CC[C@H]2C(=O)N1CC[*:2],[H]C1=C([H])C([H])([H])[C@@]2([H])C(=O)N(C([H])([H])C([H])([H])C(=O)N([H])c3nc(-c4c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c4[H])c([H])s3)C(=O)[C@@]2([H])C1([H])[H]
3784314,1,COc1ccc(C(=O)O)cc1N[*:2],[H]c1c(C([H])([H])[H])nc(SC([H])([H])C(=O)N([H])c2c([H])c(C(=O)[O-])c([H])c([H])c2OC([H])([H])[H])nc1C([H])([H])[H]
4592591,1,Fc1ccccc1CCN[*:2],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N([H])C(=O)[C@@]2([H])C([H])([H])C(=O)N(c3nnc(C([H])([H])OC([H])([H])[H])s3)C2([H])[H])c(F)c1[H]
6040765,1,N#CCc1ccc(N[*:2])cc1,[H]c1c([H])c(C([H])([H])C#N)c([H])c([H])c1N([H])C(=O)C([H])([H])Sc1nnc(C2([H])C([H])([H])C2([H])[H])n1C1([H])C([H])([H])C1([H])[H]
14270928,1,C[C@@H]1CC[C@H](C)N1C[*:2],[H]c1c([H])c(-c2noc(C([H])([H])[N@+]3([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]3([H])C([H])([H])[H])n2)c([H])c(OC([H])([H])[H])c1OC([H])([H])[H]
15453741,1,CC[C@](C)(O)[*:2],[H]O[C@@](c1nc(-c2c([H])c3c([H])c(OC([H])([H])[H])c([H])c([H])c3n([H])c2=O)no1)(C([H])([H])[H])C([H])([H])C([H])([H])[H]
2522148,1,c1ccc(CCCN[*:2])cc1,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])N2C(=O)C([H])([H])Sc3nc(C([H])([H])[H])c([H])c(C([H])([H])[H])c32)c([H])c1[H]
12390630,1,O=C(NN[*:2])c1ccc(F)cc1,[H]c1oc(C([H])([H])n2c(SC([H])([H])C(=O)N([H])N([H])C(=O)c3c([H])c([H])c(F)c([H])c3[H])nnc2C2([H])C([H])([H])C2([H])[H])c([H])c1[H]
13421414,1,COc1ccccc1CCN[*:2],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])Sc2nnc(C([H])([H])[H])n2C2([H])C([H])([H])C2([H])[H])c(OC([H])([H])[H])c1[H]
14897961,1,CC(C)OC[*:2],[H]c1c([H])c(Cl)c(OC([H])([H])[H])c(-c2noc(C([H])([H])OC([H])(C([H])([H])[H])C([H])([H])[H])n2)c1[H]
13302375,1,C[C@H](NC(=O)[*:2])C1CC1,[H]c1sc(-c2c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2[H])nc1C(=O)N([H])[C@@]([H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H]
386215,1,CN(C[*:2])C(=O)COc1ccc(Cl)cc1,[H]c1c([H])c(OC([H])([H])C(=O)N(C([H])([H])[H])C([H])([H])c2nc(-c3c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c3[H])no2)c([H])c([H])c1Cl
386008,1,CCN(C[*:2])C(=O)c1cccc(OC)c1,[H]c1c([H])c(OC([H])([H])[H])c([H])c(C(=O)N(C([H])([H])c2nc(-c3c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c3[H])no2)C([H])([H])C([H])([H])[H])c1[H]
470736,1,OCCOCCN[*:2],[H]OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])N([H])C(=O)C([H])([H])Sc1nc2sc3c(c2c(=O)n1C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H]
898596,1,Cc1ccc(Cl)c(N[*:2])c1,[H]c1c([H])c(C([H])([H])[H])c([H])c(N([H])C(=O)C([H])([H])Sc2nnc(C3([H])C([H])([H])C3([H])[H])n2C([H])([H])[H])c1Cl
1144993,1,O=C(COc1ccccc1)NC[*:2],[H]c1c([H])c([H])c(OC([H])([H])C(=O)N([H])C([H])([H])c2nc(-c3c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c3[H])no2)c([H])c1[H]
1144979,1,C[C@@H](NC(=O)COc1ccccc1)[*:2],[H]c1c([H])c([H])c(OC([H])([H])C(=O)N([H])[C@@]([H])(c2nc(-c3c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c3[H])no2)C([H])([H])[H])c([H])c1[H]
14374474,1,C1CCC(OC[*:2])CC1,[H]Oc1c([H])c([H])c(-c2nc(N([H])C(=O)C([H])([H])OC3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])sc2[H])c([H])c1[H]
12549821,1,O=C1[C@H]2CCCC[C@H]2C(=O)N1C[*:2],[H]c1sc(N([H])C(=O)C([H])([H])N2C(=O)[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]3([H])C2=O)nc1-c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H]
12378383,1,Cc1ccc(N[*:2])c(F)c1,[H]c1c([H])c(C([H])([H])[H])c([H])c(F)c1N([H])C(=O)C([H])([H])Sc1nnc(C2([H])C([H])([H])C2([H])[H])n1C([H])([H])[H]
12590939,1,COCCN(Cc1ccco1)[*:2],[H]c1oc(C([H])([H])N(C(=O)C([H])([H])n2c(=O)n(C([H])([H])C([H])([H])[H])c3c([H])c([H])c([H])c([H])c32)C([H])([H])C([H])([H])OC([H])([H])[H])c([H])c1[H]
1656225,1,CC(C)CCO[*:2],[H]c1c([H])c([H])c(C(=O)N2C([H])([H])C([H])([H])N([H])C(=O)[C@@]2([H])C([H])([H])C(=O)OC([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c(C(=O)[O-])c1[H]
13355123,1,CN(Cc1c(F)cccc1Cl)[*:2],[H]c1c([H])c(F)c(C([H])([H])N(C(=O)C([H])([H])Sc2nnc(C3([H])C([H])([H])C3([H])[H])n2C([H])([H])C([H])([H])[H])C([H])([H])[H])c(Cl)c1[H]
1543993,1,Cc1cccc(-c2noc(CN(C(C)C)[*:2])n2)c1,[H]/C(C(=O)N(C([H])([H])c1nc(-c2c([H])c([H])c([H])c(C([H])([H])[H])c2[H])no1)C([H])(C([H])([H])[H])C([H])([H])[H])=C(\[H])c1c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c1[H]
363260,1,COC(=O)c1cccc(N[*:2])c1,[H]c1c([H])c(C(=O)OC([H])([H])[H])c([H])c(N([H])C(=O)C([H])([H])Sc2nnc(C3([H])C([H])([H])C3([H])[H])n2C([H])([H])[H])c1[H]
10455527,1,COC(=O)c1csc(N[*:2])n1,[H]c1sc(N([H])C(=O)[C@@]([H])(c2c([H])c([H])c(Cl)c([H])c2[H])C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])nc1C(=O)OC([H])([H])[H]
8505427,1,Clc1cccc2sc(N[*:2])nc12,[H]c1c([H])c([H])c(OC([H])([H])C(=O)N([H])c2nc3c(Cl)c([H])c([H])c([H])c3s2)c(OC([H])([H])[H])c1[H]
10587221,1,CC[C@H]1CCCCN1C(=O)[*:2],[H]c1sc(-c2c([H])c([H])c([H])c([H])c2C(=O)C([H])([H])[H])nc1C(=O)N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])[H]
3248636,1,CN(C(=O)C1CCC1)[*:2],[H]c1sc(N(C(=O)C2([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[H])nc1-c1c([H])c([H])c2c(c1[H])C([H])([H])C([H])([H])C([H])([H])N2C(=O)C([H])(C([H])([H])[H])C([H])([H])[H]
12343141,1,CCCN(CC1CC1)[*:2],[H]c1oc(C([H])([H])[H])c(-c2nnc(SC([H])([H])C(=O)N(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C3([H])C([H])([H])C3([H])[H])n2-c2c([H])c([H])c([H])c([H])c2[H])c1[H]
558865,1,Clc1cccc(/C=C\[*:2])c1,[H]/C(C(=O)N([H])c1nc([H])c(C([H])([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])s1)=C(\[H])c1c([H])c([H])c([H])c(Cl)c1[H]
13952171,1,c1cc2c(cc1[*:2])CCO2,[H]c1c([H])c(C(=O)C([H])([H])Sc2nnc(N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])n2C([H])([H])C([H])([H])[H])c([H])c2c1OC([H])([H])C2([H])[H]
2558391,1,C[C@H](Oc1ccccc1)C(=O)N[*:2],[H]c1c([H])c([H])c(O[C@]([H])(C(=O)N([H])c2nn3c(-c4c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c4[H])nnc3s2)C([H])([H])[H])c([H])c1[H]
11900997,1,C[C@@H]1C[C@@H](C)CN([*:2])C1,[H]C([H])(Sc1nc2sc3c(c2c(=O)n1C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C(=O)N1C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])[C@@]([H])(C([H])([H])[H])C1([H])[H]
6666343,1,c1ccc(Cc2cnc([*:2])s2)cc1,[H]c1nc(C(=O)N([H])[C@@]2([H])C(=O)N(C([H])([H])[H])c3c([H])c([H])c([H])c([H])c3OC2([H])[H])sc1C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
373347,1,CO[C@H]1CC[C@H](C(=O)N[*:2])CC1,[H]c1sc(N([H])C(=O)[C@]2([H])C([H])([H])C([H])([H])[C@@]([H])(OC([H])([H])[H])C([H])([H])C2([H])[H])nc1-c1c([H])c([H])c2c(c1[H])C([H])([H])C([H])([H])N2S(=O)(=O)C([H])([H])[H]
4826804,1,c1cncc(C[C@H]2CCN([*:2])C2)c1,[H]c1nc([H])c(C([H])([H])[C@]2([H])C([H])([H])N(C(=O)C([H])([H])c3c([H])c([H])c([H])c([H])c3C(F)(F)F)C([H])([H])C2([H])[H])c([H])c1[H]
12493844,1,COC(=O)C1(N[*:2])CCCCC1,[H]c1c([H])c([H])c(OC([H])([H])C(=O)N([H])C2(C(=O)OC([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c(C#N)c1[H]
3042481,1,Fc1cccc(C[*:2])c1,[H]c1c([H])c(F)c([H])c(C([H])([H])C(=O)N([H])C([H])([H])c2noc(-c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])n2)c1[H]
1827168,1,Cc1cccc(-c2noc(CN(C)[*:2])n2)c1,[H]/C(C(=O)N(C([H])([H])[H])C([H])([H])c1nc(-c2c([H])c([H])c([H])c(C([H])([H])[H])c2[H])no1)=C(\[H])c1c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c1[H]
11940477,1,Clc1cccc(Cl)c1OCCO[*:2],[H]c1c([H])c(Cl)c(OC([H])([H])C([H])([H])OC(=O)C([H])([H])Sc2nc3c([H])c([H])c([H])c([H])c3c(C([H])([H])[H])c2[H])c(Cl)c1[H]
5799260,1,CC(=O)N(C)Cc1ccc([*:2])cc1,[H]c1c([H])c(C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1C(=O)C([H])([H])Sc1nnc(C2([H])C([H])([H])C2([H])[H])n1C1([H])C([H])([H])C1([H])[H]
13584273,1,Cc1ccc(-c2nnc(S)n2C[*:2])cc1,[H]Sc1nnc(-c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])n1C([H])([H])C(=O)N([H])c1c([H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c1[H]
13988749,1,NC(=O)[*:2],[H]c1nc(SC([H])([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c(C(=O)N([H])[H])c([H])c1[H]
2310412,1,CN(CCO)C(=O)[*:2],[H]OC([H])([H])C([H])([H])N(C(=O)c1nc(-c2c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2[H])no1)C([H])([H])[H]
3707435,1,O=C(NCC[*:2])c1ccccc1,[H]c1c([H])c([H])c(C(=O)N([H])C([H])([H])C([H])([H])c2nc(-c3c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c3[H])no2)c([H])c1[H]
3912103,1,CC(C)C[C@H](N1Cc2ccccc2C1=O)[*:2],[H]OC([H])([H])[C@]([H])(N([H])C(=O)[C@@]([H])(N1C(=O)c2c([H])c([H])c([H])c([H])c2C1([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
12375850,1,Cc1cccc(OCCN(C)C[*:2])c1,[H]c1c([H])c(OC([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])[H])C([H])([H])c2nc(C([H])([H])Oc3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])no2)c([H])c(C([H])([H])[H])c1[H]
13514144,1,Nc1cc([*:2])cc(Cl)n1,[H]c1c(Cl)nc(N([H])[H])c([H])c1C(=O)N([H])C([H])([H])C([H])([H])N([H])S(=O)(=O)N(C([H])([H])[H])C([H])([H])[H]
15645593,1,C1CN([*:2])CCN1,[H]c1oc(C([H])([H])n2c(SC([H])([H])C(=O)N3C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C3([H])[H])nnc2C2([H])C([H])([H])C2([H])[H])c([H])c1[H]
9904807,1,c1ccc(S[*:2])cc1,[H]c1c([H])c([H])c(S[C@@]2([H])C(=O)c3c([H])c(OC([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c([H])c4[H])c([H])c([H])c3OC2([H])[H])c([H])c1[H]
3887361,1,COc1cc(Cl)ccc1[*:2],[H]c1c([H])c(C(=O)N2C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])c2nc(-c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])no2)c(OC([H])([H])[H])c([H])c1Cl
1141604,1,CC(=O)Oc1ccc([*:2])cc1,[H]c1c([H])c(-c2nc(-c3c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c3[H])no2)c([H])c([H])c1OC(=O)C([H])([H])[H]
15650029,1,O=C1Cc2ccccc2CN1[*:2],[H]c1snnc1[C@]([H])(C(=O)N([H])C([H])([H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1OC([H])([H])[H])N1C(=O)C([H])([H])c2c([H])c([H])c([H])c([H])c2C1([H])[H]
2910049,1,O=C(NC1CCCC1)N[*:2],[H]c1sc(N([H])C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])nc1-c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H]
12430744,1,O=C(CO[*:2])NC1CCCC1,[H]c1sc(-c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])nc1C([H])([H])C(=O)OC([H])([H])C(=O)N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
13580890,1,CSc1cccc(N[*:2])c1,[H]c1c([H])c(SC([H])([H])[H])c([H])c(N([H])C(=O)C([H])([H])n2c(C([H])([H])S(=O)(=O)C([H])([H])[H])nc3c([H])c([H])c([H])c([H])c32)c1[H]
3078601,1,Fc1ccc(-c2nnc3sc(N[*:2])nn23)cc1,[H]c1c([H])c(-c2nnc3sc(N([H])C(=O)C([H])([H])Oc4c([H])c([H])c(C([H])([H])[H])c(C([H])([H])[H])c4[H])nn23)c([H])c([H])c1F
12659663,1,O=C(C[*:2])NC1CCCC1,[H]c1sc(-c2c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2[H])nc1C([H])([H])C(=O)N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
13130913,1,COc1ccc(CC[*:2])cc1,[H]c1nc(N([H])C(=O)C([H])([H])C([H])([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])sc1C([H])([H])c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H]
13853446,1,C[C@@](O)(c1cccc(F)c1)[*:2],[H]O[C@@](C(=O)N([H])C([H])([H])C([H])([H])n1c(S[H])nnc1C1([H])C([H])([H])C1([H])[H])(c1c([H])c([H])c([H])c(F)c1[H])C([H])([H])[H]
714798,1,CCCOc1ccc([*:2])cc1,[H]c1c([H])c(N2C(=O)C([H])([H])[C@@]([H])([N+]([H])([H])C([H])([H])c3c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c3[H])C2=O)c([H])c([H])c1OC([H])([H])C([H])([H])C([H])([H])[H]
2578332,1,COc1ccc(OC)c(CCN[*:2])c1,[H]c1c([H])c(OC([H])([H])[H])c(C([H])([H])C([H])([H])N([H])c2nc(-c3c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c3[H])no2)c([H])c1OC([H])([H])[H]
12141914,1,C[C@H]1Oc2ccccc2N(CC[*:2])C1=O,[H]c1c([H])c([H])c2c(c1[H])O[C@]([H])(C([H])([H])[H])C(=O)N2C([H])([H])C([H])([H])C(=O)N([H])c1nc2c([H])c([H])c([H])c([H])c2n1C([H])([H])C([H])([H])C([H])([H])[H]
13842439,1,c1ccc2c(c1)CC[C@H]2C[*:2],[H]Sc1nnc(C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[C@@]2([H])c3c([H])c([H])c([H])c([H])c3C([H])([H])C2([H])[H])n1C([H])(C([H])([H])[H])C([H])([H])[H]
5193867,1,Oc1cc([*:2])cc(O)n1,[H]Oc1nc(O[H])c([H])c(-c2nn3c(C([H])([H])c4c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c4[H])nnc3s2)c1[H]
386319,1,CC(C)N(C[*:2])C(=O)c1ccc2c(c1)OCO2,[H]c1c([H])c(C(=O)N(C([H])([H])c2nc(-c3c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c3[H])no2)C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c2c1OC([H])([H])O2
13829226,1,c1cc2c(cc1CCN[*:2])OCCO2,[H]OC([H])([H])C([H])([H])N([H])c1nc2c([H])c([H])c([H])c([H])c2n1C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])c1c([H])c([H])c2c(c1[H])OC([H])([H])C([H])([H])O2
8106558,1,OCc1ccc([*:2])cc1,[H]OC([H])([H])c1c([H])c([H])c(-c2noc(-c3c([H])c([H])c(OC([H])([H])C([H])([H])[H])c(OC([H])([H])C([H])([H])[H])c3[H])n2)c([H])c1[H]
13725479,1,C1=C[C@@H](C[*:2])CC1,[H]C1=C([H])[C@@]([H])(C([H])([H])C(=O)N([H])c2nc(-c3c([H])c([H])c(F)c([H])c3N([H])C(=O)C([H])([H])[H])c([H])s2)C([H])([H])C1([H])[H]
876954,1,COc1ccc(C(=O)N[*:2])c(OC)c1,[H]c1c([H])c(C([H])([H])c2nnc(N([H])C(=O)c3c([H])c([H])c(OC([H])([H])[H])c([H])c3OC([H])([H])[H])s2)c([H])c([H])c1OC([H])([H])[H]
14091519,1,Cc1nc(C[*:2])cs1,[H]c1sc(C([H])([H])[H])nc1C([H])([H])O[C@@]1([H])C([H])([H])N(c2nnnn2-c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])C([H])([H])C1([H])[H]
13872269,1,CC(=O)Nc1ccc(N[*:2])cc1,[H]c1c([H])c(N([H])C(=O)[C@]2([H])C([H])([H])C(=O)N(C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C2([H])[H])c([H])c([H])c1N([H])C(=O)C([H])([H])[H]
13678819,1,C=CCN(C(=O)C[*:2])C1CC1,[H]C([H])=C([H])C([H])([H])N(C(=O)C([H])([H])c1nc(-c2c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2[H])sc1[H])C1([H])C([H])([H])C1([H])[H]
