id,exp_id,smiles,original_smiles
361584,1,CCC[*:1],[H]c1oc(C([H])([H])[H])c(-c2nnc(SC([H])([H])C(=O)N([H])c3c([H])c([H])c([H])c([H])c3C([H])([H])[H])n2C([H])([H])C([H])([H])C([H])([H])[H])c1[H]
1367401,1,CC(C)[*:1],[H]c1c([H])c([H])c(C(=O)N(C([H])([H])c2nc(-c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])no2)C([H])(C([H])([H])[H])C([H])([H])[H])c(Cl)c1[H]
3138142,1,COc1ccc([*:1])cn1,[H]c1nc(OC([H])([H])[H])c([H])c([H])c1C([H])([H])[N+]1([H])C([H])([H])C([H])([H])N(S(=O)(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])[H]
3542075,1,O=C[*:1],[H]C(=O)c1c([H])c([H])c(C(=O)OC([H])([H])C(=O)N([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2OC([H])([H])[H])c([H])c1[H]
4834712,1,c1ccc([*:1])nc1,[H]c1nc([C@]([H])(C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])N(C(=O)c2nnsc2[H])c2c([H])c([H])c([H])c(Cl)c2[H])c([H])c([H])c1[H]
13029595,1,COC(=O)[*:1],[H]c1c([H])c([H])c(N([H])C([H])([H])C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c(C(=O)OC([H])([H])[H])c1[H]
13790142,1,N[*:1],[H]c1c([H])c([H])c(C([H])([H])[H])c(OC([H])([H])C([H])([H])Sc2nnc(N([H])[H])n2C2([H])C([H])([H])C2([H])[H])c1[H]
12875292,1,OC[*:1],[H]OC([H])([H])c1c([H])c([H])c(Cl)c(N([H])C([H])([H])c2nc(-c3c([H])c([H])c([H])c(OC([H])([H])[H])c3[H])no2)c1[H]
12775442,1,NC(=O)CC[*:1],[H]c1c([H])c([H])c(C(=O)C([H])([H])[H])c(OC([H])([H])C([H])([H])Sc2nnc(C3([H])C([H])([H])C3([H])[H])n2C([H])([H])C([H])([H])C(=O)N([H])[H])c1[H]
4800216,1,OCC[*:1],[H]OC([H])([H])C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])c([H])c1[H])N([H])C(=O)c1c([H])c([H])c([H])c([H])c1C([H])([H])[N+]1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
12480312,1,c1nnnn1[*:1],[H]c1sc(C(=O)C([H])([H])C([H])([H])C(=O)N([H])c2c([H])c([H])c(-n3nnnc3[H])c([H])c2[H])c([H])c1[H]
3268941,1,CCCC[*:1],[H]c1c([H])c(F)c([H])c(C(=O)N(C([H])([H])C([H])([H])c2nc(-c3c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c3[H])no2)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H]
2798541,1,O([*:1])[CH3:7],[H]c1c(OC([H])([H])[H])c([H])c(-c2nnc3sc(C4([H])C([H])([H])C([H])([H])C4([H])[H])nn23)c([H])c1OC([H])([H])[H]
14029340,1,NC(=O)C[*:1],[H]c1c([H])c([H])c(C([H])([H])N([H])C(=O)C([H])([H])Sc2nnc(C3([H])C([H])([H])C3([H])[H])n2C([H])([H])C(=O)N([H])[H])c(OC([H])([H])[H])c1[H]
14341380,1,O=C(O)C[*:1],[H]c1c([H])c(Cl)c([H])c(-c2noc(C([H])([H])Oc3c([H])c([H])c(C([H])([H])C([H])([H])C(=O)[O-])c([H])c3Cl)n2)c1[H]
373268,1,CC(=O)[*:1],[H]c1sc(N([H])C(=O)C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])nc1-c1c([H])c([H])c2c(c1[H])C([H])([H])C([H])([H])N2C(=O)C([H])([H])[H]
859610,1,CC(C)O[*:1],[H]c1c([H])c([H])c(N([H])C(=O)C([H])([H])Sc2nc3sc4c(c3c(=O)n2C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c(OC([H])(C([H])([H])[H])C([H])([H])[H])c1[H]
361981,1,CC(C)C[*:1],[H]c1oc(C([H])([H])[H])c(-c2nnc(SC([H])([H])C(=O)c3c([H])c([H])c(F)c([H])c3[H])n2C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c1[H]
369565,1,c1cncc([*:1])c1,[H]c1nc([H])c([C@]([H])(C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])N(C(=O)c2nnsc2[H])C([H])([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c1[H]
11799814,1,CC(=O)N[*:1],[H]c1sc(N([H])[H])nc1-c1c([H])c([H])c(C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[H])c([H])c1[H]
12008885,1,CN(C)[*:1],[H]c1sc([H])c([C@]([H])(C([H])([H])N([H])C(=O)N([H])c2c([H])c(-n3nnnc3[H])c([H])c([H])c2C([H])([H])[H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c1[H]
10597947,1,c1snnc1[*:1],[H]c1snnc1-c1c([H])c([H])c(C([H])([H])N([H])C(=O)OC([H])([H])C(=O)N([H])C([H])([H])[H])c([H])c1[H]
13808492,1,c1cc2c(cc1[*:1])OCCO2,[H]c1c([H])c(C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])Sc2nc3c([H])c(C([H])([H])[H])c([H])c([H])c3n2[H])c([H])c2c1OC([H])([H])C([H])([H])O2
457796,1,Clc1ccccc1O[*:1],[H]c1c([H])c([H])c(O[C@]([H])(C(=O)N([H])c2nc3c([H])c([H])c(OC([H])([H])[H])c([H])c3s2)C([H])([H])[H])c(Cl)c1[H]
13967095,1,Cc1nnnn1[*:1],[H]/C(C(=O)N([H])c1c([H])c([H])c(C([H])([H])[H])c(-n2nnnc2C([H])([H])[H])c1[H])=C(\[H])c1sc(C([H])([H])[H])nc1[H]
456266,1,CC(=O)O[*:1],[H]/C(=C(\[H])c1c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c1[H])c1nc2s/c(=C(\[H])c3c([H])c([H])c(OC(=O)C([H])([H])[H])c(OC([H])([H])[H])c3[H])c(=O)n2n1
15500128,1,O=C1c2ccccc2CN1[*:1],[H]c1c([H])c([H])c(C([H])([H])[C@@]([H])(C(=O)C([H])([H])[H])N([H])C(=O)C([H])([H])OC(=O)[C@@]([H])(N2C(=O)c3c([H])c([H])c([H])c([H])c3C2([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
3315325,1,Fc1ccc([*:1])cc1,[H]c1c(SC([H])([H])C(=O)N([H])c2c([H])c(Cl)c([H])c([H])c2OC([H])([H])[H])nc(-c2c([H])c([H])c(F)c([H])c2[H])nc1C([H])([H])[H]
13534530,1,C1CN([*:1])CCO1,[H]c1nc(N([H])C(=O)[C@@]([H])(c2c([H])c([H])c([H])c([H])c2F)[N+]2([H])C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])sc1C([H])([H])c1c([H])c([H])c([H])c([H])c1Cl
2939781,1,CS(=O)(=O)N[*:1],[H]c1c([H])c(OC([H])([H])c2nc(-c3c([H])c([H])c(N([H])S(=O)(=O)C([H])([H])[H])c([H])c3[H])no2)c([H])c([H])c1OC([H])([H])[H]
4837085,1,FC(F)(F)[*:1],[H]c1nc(C(=O)N([H])c2c([H])c([H])nc([H])c2[H])c(-c2c([H])c([H])c([H])c([H])c2C(F)(F)F)o1
13726607,1,CCCO[*:1],[H]c1c([H])c([H])c(N([H])C(=O)C([H])([H])C([H])([H])N([H])C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c(OC([H])([H])C([H])([H])C([H])([H])[H])c1[H]
2333320,1,COCC(=O)N[*:1],[H]c1c([H])c([H])c(OC([H])([H])c2noc(-c3c([H])c([H])c([H])c([H])c3N([H])C(=O)C([H])([H])OC([H])([H])[H])n2)c([H])c1[H]
504494,1,Clc1cccc([*:1])c1,[H]c1nc(N([H])C(=O)C([H])([H])Oc2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])sc1C([H])([H])c1c([H])c([H])c([H])c(Cl)c1[H]
12378864,1,Cc1occc1[*:1],[H]c1oc([C@@]2([H])N(C(=O)C([H])([H])Sc3nnc(-c4c(C([H])([H])[H])oc([H])c4[H])n3C([H])([H])[H])N=C(c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])C2([H])[H])c([H])c1[H]
3938147,1,Cc1noc([*:1])n1,[H]c1c([H])c([H])c2c(c1[H])C(=O)N([H])[C@]2([H])C([H])([H])C(=O)N1C([H])([H])C([H])([H])C([H])(C([H])([H])c2nc(C([H])([H])[H])no2)C([H])([H])C1([H])[H]
369728,1,Fc1ccccc1[*:1],[H]C([H])=C([H])C([H])([H])N(C(=O)c1nnsc1[H])[C@@]([H])(C(=O)N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])c1c([H])c([H])c([H])c([H])c1F
12444308,1,C[C@@H](O)CN[*:1],[H]O[C@]([H])(C([H])([H])[H])C([H])([H])N([H])c1nc2c([H])c([H])c([H])c([H])c2n1C([H])([H])C(=O)N([H])c1c([H])c([H])c(Cl)c([H])c1[H]
13427955,1,COC(=O)C[*:1],[H]c1c([H])c([C@]([H])(N([H])C(=O)c2c([H])c([H])c3c(c2[H])OC([H])([H])C([H])([H])C([H])([H])O3)C([H])([H])C(=O)OC([H])([H])[H])c([H])c([H])c1F
14128153,1,Clc1ccc(C[*:1])cc1,[H]c1c([H])c(C([H])([H])N(C(=O)C([H])([H])OC([H])([H])[H])c2c([H])c([H])c3c(c2[H])n([H])c(=O)n3[H])c([H])c([H])c1Cl
366558,1,c1cc([*:1])ccn1,[H]c1nc([H])c([H])c([C@]([H])(C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])N(C(=O)c2nnsc2[H])c2c([H])c([H])c(F)c([H])c2[H])c1[H]
3315331,1,Fc1cccc([*:1])c1,[H]c1c(SC([H])([H])C(=O)N([H])c2c([H])c([H])c(OC([H])([H])C([H])([H])[H])c([H])c2[H])nc(-c2c([H])c([H])c([H])c(F)c2[H])nc1C([H])([H])[H]
2901576,1,C1=C([*:1])CCCC1,[H]C1=C(C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])c2nc(N([H])S(=O)(=O)c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])sc2[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
4321978,1,OC1([*:1])CC1,[H]OC1(C2([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])c3nc(-c4c([H])c([H])c([H])c([H])c4[H])sc3[H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H]
369670,1,CCc1ccc([*:1])cc1,[H]c1snnc1C(=O)N(C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])[C@@]([H])(C(=O)N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H]
15420371,1,C1CC([*:1])C1,[H]c1sc(-c2c([H])c([H])c([H])c([H])c2Cl)nc1C([H])([H])C(=O)N([H])C([H])([H])C1(C2([H])C([H])([H])C([H])([H])C2([H])[H])OC([H])([H])C([H])([H])O1
12983613,1,N#Cc1ccc(O[*:1])cc1,[H]c1c([H])c([H])c(N([H])C(=O)C([H])([H])c2noc(C([H])([H])Oc3c([H])c([H])c(C#N)c([H])c3[H])n2)c(OC([H])([H])[H])c1[H]
12338932,1,O=C(NC1CCCC1)[*:1],[H]c1sc(-c2c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2[H])nc1C([H])([H])C(=O)N([H])c1c([H])c([H])c([H])c([H])c1C(=O)N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
14693122,1,CNC(=O)[*:1],[H]c1sc(N([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C(=O)N([H])C([H])([H])[H])nc1C([H])([H])C(=O)OC([H])([H])C([H])([H])[H]
3796122,1,O=C(O)CO[*:1],[H]c1c([H])c(OC([H])([H])C(=O)[O-])c([H])c(N([H])C(=O)C([H])([H])[C@]2([H])OC(=O)c3c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c([H])c32)c1[H]
12647188,1,CN(C)S(=O)(=O)[*:1],[H]c1c(Cl)sc(C(=O)N([H])c2c([H])c([H])c(Cl)c(S(=O)(=O)N(C([H])([H])[H])C([H])([H])[H])c2[H])c1[H]
6675898,1,c1csc(C[*:1])c1,[H]c1sc(C([H])([H])N(C(=O)C([H])([H])Oc2c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c2[H])C([H])([H])C([H])([H])[H])c([H])c1[H]
3194244,1,O=C(O)c1csc([*:1])n1,[H]c1sc(C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])nc1C(=O)[O-]
13130587,1,O=C(c1ccc(Cl)cc1)[*:1],[H]c1nc(N([H])C(=O)[C@]2([H])C([H])([H])N(C(=O)c3c([H])c([H])c(Cl)c([H])c3[H])C([H])([H])C([H])([H])C2([H])[H])sc1C([H])([H])c1c([H])c([H])c(F)c(F)c1[H]
11998471,1,C1CCC([*:1])C1,[H]N(C(=O)C([H])([H])Sc1nc2sc3c(c2c(=O)n1C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])[H]
2855618,1,COc1ccc([*:1])cc1,[H]c1c([H])c(-c2noc(C([H])([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])n2)c([H])c([H])c1F
14065233,1,CCC(=O)[*:1],[H]c1sc(N(C(=O)c2c([H])c([H])c3c(c2[H])C([H])([H])C([H])([H])N3C(=O)C([H])([H])C([H])([H])[H])C([H])([H])[H])nc1C([H])([H])C(=O)OC([H])([H])[H]
361483,1,CCOc1ccc([*:1])cc1,[H]c1oc(C([H])([H])[H])c(-c2nnc(SC([H])([H])C(=O)N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])n2-c2c([H])c([H])c(OC([H])([H])C([H])([H])[H])c([H])c2[H])c1[H]
3248781,1,O=C(C1CCCC1)[*:1],[H]c1sc(N([H])C(=O)C([H])([H])[H])nc1-c1c([H])c([H])c2c(c1[H])C([H])([H])C([H])([H])C([H])([H])N2C(=O)C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
13404785,1,C1CO[C@@H]([*:1])C1,[H]c1sc(C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])OC([H])([H])[C@]2([H])OC([H])([H])C([H])([H])C2([H])[H])c([H])c1[H]
14553491,1,O=S(=O)(N[*:1])c1ccccc1,[H]c1c([H])c([H])c(S(=O)(=O)N([H])c2c([H])c(N([H])C(=O)[C@@]3([H])C([H])([H])C([H])([H])[N+]([H])([H])C3([H])[H])c([H])c([H])c2C([H])([H])[H])c([H])c1[H]
1150107,1,O([*:1])[CH3:16],[H]c1c([H])c(OC([H])([H])[H])c([H])c(-c2nn3c(-c4c([H])c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c4[H])nnc3s2)c1[H]
9701990,1,CCN(C)[*:1],[H]c1nc(N([H])C(=O)[C@@]([H])(c2c([H])c([H])c([H])c([H])c2[H])[N@@+]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])sc1C([H])([H])c1c([H])c([H])c([H])c([H])c1Cl
12987979,1,CC(C)[C@@H](C)[*:1],[H]c1c([H])c([H])c(C([H])([H])C(=O)N([H])C([H])([H])C(=O)N(C2([H])C([H])([H])C2([H])[H])[C@]([H])(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
13409688,1,NC(=O)CO[*:1],[H]c1c([H])c([H])c(-c2nc(C([H])([H])Oc3c([H])c([H])c(F)c([H])c3[H])no2)c(OC([H])([H])C(=O)N([H])[H])c1[H]
13894780,1,C#C[*:1],[H]C#Cc1c([H])c([H])c([H])c(N([H])C([H])([H])c2nc(-c3c([H])c([H])c([H])c(OC([H])([H])[H])c3[H])no2)c1[H]
14454732,1,Cc1noc(C[*:1])n1,[H]c1c([H])c([H])c([C@@]([H])(N([H])C(=O)N2C([H])([H])C([H])([H])C([H])([H])O[C@@]([H])(C([H])([H])[H])C2([H])[H])C([H])([H])c2nc(C([H])([H])[H])no2)c([H])c1[H]
12432242,1,CC[C@H](C)[*:1],[H]c1oc(C([H])([H])N([H])C(=O)C([H])([H])Sc2nnc(-c3c([H])c([H])c([H])c([H])c3[H])n2[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c1[H]
4482294,1,c1cncc(O[*:1])c1,[H]c1nc([H])c(OC([H])([H])[C@@]23C([H])([H])N(C(=O)C([H])([H])OC([H])([H])[H])C([H])([H])[C@]2([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H]
12109875,1,Cc1cccc([*:1])c1,[H]c1nc(N([H])C(=O)[C@]2([H])Oc3c([H])c([H])c([H])c([H])c3N(C(=O)C([H])([H])[H])C2([H])[H])sc1C([H])([H])c1c([H])c([H])c([H])c(C([H])([H])[H])c1[H]
3003682,1,CC(C)c1noc([*:1])n1,[H]c1c([H])c([H])c(-c2nc(C([H])(C([H])([H])[H])C([H])([H])[H])no2)c(OC([H])([H])C(=O)N([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2OC([H])([H])[H])c1[H]
13630147,1,Cn1cc([*:1])cn1,[H]c1nn(C([H])([H])[H])c([H])c1C([H])([H])[N@@+]1([H])C([H])([H])C([H])([H])N(C(=O)c2c([H])c(C([H])([H])[H])n(C([H])([H])C([H])([H])[H])c2C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H]
11960759,1,c1cc2c(cc1C[*:1])OCO2,[H]c1c([H])c([H])c(-c2nnc(SC([H])([H])C(=O)N([H])[H])n2C([H])([H])c2c([H])c([H])c3c(c2[H])OC([H])([H])O3)c([H])c1[H]
2904249,1,O=C(CC1CCCCC1)N[*:1],[H]c1oc(C([H])([H])N([H])C(=O)C([H])([H])n2nc3c(c2N([H])C(=O)C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])SC3([H])[H])c([H])c1[H]
3849509,1,c1ccc(O[*:1])cc1,[H]c1c([H])c([H])c(Oc2c([H])c([H])c([H])c([H])c2C(=O)N([H])C([H])([H])c2noc(C([H])([H])C([H])([H])OC([H])([H])[H])n2)c([H])c1[H]
5956626,1,C[C@@H](O)[*:1],[H]O[C@@]([H])(c1nc2c([H])c([H])c([H])c([H])c2n1C([H])([H])C(=O)N([H])c1c([H])c([H])c2c(c1[H])OC([H])([H])C([H])([H])O2)C([H])([H])[H]
14443579,1,C[C@H](N)[*:1],[H]C([H])([H])c1noc(C([H])([H])C([H])([H])C([H])([H])C(=O)N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])[C@]([H])(C([H])([H])[H])[N+]([H])([H])[H])n1
13403104,1,O=C(c1cccs1)[*:1],[H]c1sc(C(=O)N(C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])C(=O)OC([H])([H])[H])c([H])c1[H]
